MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,816,816,GasA,Typical,Y,SBrkr,816,0,1176,0,0,1,0,3,1,6,Typ,1,Detchd,Unf,2,528,Typical,Paved,112,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,400,9,2006,WD ,Normal,114.5,-93.623642,42.032299
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,0,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,896,896,GasA,Good,Y,FuseA,896,448,1344,0,0,1,0,3,1,7,Typ,0,Detchd,Unf,1,240,Typical,Paved,200,114,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,115,-93.62454,42.031499
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Good,1930,1984,Gable,CompShg,MetalSd,MetalSd,None,0,Good,BrkTil,Typical,No,Unf,7,Unf,0,741,741,GasA,Good,Y,SBrkr,741,583,1324,0,0,1,0,3,1,7,Typ,0,Detchd,Unf,1,180,Typical,Paved,0,0,55,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Normal,110,-93.622415,42.032418
One_Story_1945_and_Older,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_Story,Above_Average,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Good,BrkTil,Typical,No,BLQ,2,Unf,0,706,1103,GasA,Good,Y,SBrkr,1103,0,1103,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,2,440,Typical,Paved,166,120,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,110.5,-93.620411,42.032417
One_Story_1945_and_Older,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Good,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,0,616,GasA,Good,Y,SBrkr,616,0,616,0,0,1,0,2,1,4,Typ,0,Detchd,Unf,1,205,Typical,Paved,0,0,129,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,89,-93.62437779999999,42.0310818
One_and_Half_Story_Unfinished_All_Ages,Residential_Medium_Density,58,6380,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Unf,Above_Average,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Fair,No,Unf,7,Unf,0,993,993,GasA,Typical,Y,FuseA,1048,0,1048,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,1,280,Typical,Paved,0,0,116,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,113,-93.622386,42.030389
One_Story_1945_and_Older,Residential_Low_Density,50,11672,Pave,Paved,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Average,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,816,816,GasA,Typical,Y,FuseA,816,0,816,0,0,1,0,2,1,4,Typ,0,Detchd,Unf,1,210,Fair,Dirt_Gravel,168,0,112,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,109,-93.62577,42.029526
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,90,33120,Pave,No_Alley_Access,Irregular,Lvl,AllPub,Inside,Gtl,Old_Town,RRAn,Feedr,OneFam,One_and_Half_Fin,Average,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1595,1595,GasA,Typical,Y,SBrkr,1611,875,2486,0,0,2,0,5,1,8,Typ,1,Detchd,Unf,2,576,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,220,-93.622773,42.02686
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,60,9873,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,RRAn,Norm,TwoFmCon,One_Story,Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,171,960,GasW,Typical,N,SBrkr,960,0,960,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,2,576,Typical,Paved,0,288,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,129,-93.625436,42.028544
One_Story_1945_and_Older,Residential_Medium_Density,153,4118,Pave,Gravel,Slightly_Irregular,Bnk,AllPub,Corner,Mod,Old_Town,Feedr,Norm,OneFam,One_Story,Below_Average,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,693,693,Grav,Fair,N,FuseA,693,0,693,0,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,20,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,52.5,-93.622624,42.02689
Two_Story_1945_and_Older,Residential_Medium_Density,60,7518,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR3,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Very_Good,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0,Good,BrkTil,Fair,No,Unf,7,Unf,0,396,396,GasA,Good,Y,SBrkr,665,665,1330,0,0,1,0,3,1,7,Typ,0,Detchd,Unf,1,390,Typical,Dirt_Gravel,0,72,45,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,116.5,-93.62663099999999,42.025459
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,8600,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,780,780,GasA,Typical,Y,SBrkr,780,596,1376,0,0,2,0,3,1,7,Typ,1,Detchd,Unf,1,198,Typical,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,119.5,-93.6273219,42.0242386
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,803,803,GasA,Excellent,Y,SBrkr,803,557,1360,0,0,1,1,2,1,6,Typ,0,Detchd,Unf,1,297,Typical,Paved,0,65,190,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,125.5,-93.6255067,42.0242578
One_Story_1945_and_Older,Residential_Medium_Density,60,9786,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Below_Average,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Fair,No,Unf,7,Unf,0,1007,1007,GasA,Fair,N,SBrkr,1077,0,1077,0,0,1,0,3,1,6,Typ,1,Detchd,Unf,1,210,Fair,Partial_Pavement,0,100,48,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,91,-93.628416,42.023117
Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,60,6780,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,TwoFmCon,One_and_Half_Fin,Very_Good,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fair,CBlock,Typical,Av,GLQ,3,Unf,0,30,520,GasA,Good,N,SBrkr,520,0,754,1,0,1,0,2,1,5,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,53,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,84.5,-93.629501,42.022825
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,82,12375,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,OneFam,One_and_Half_Fin,Average,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41,Fair,CBlock,Typical,No,BLQ,2,Unf,0,477,806,GasA,Typical,Y,SBrkr,1081,341,1422,1,0,1,0,3,1,7,Typ,1,Detchd,Unf,1,288,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,6,2006,WD ,Normal,137.5,-93.657017,42.034411
Duplex_All_Styles_and_Ages,Residential_Low_Density,120,11136,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,One_Story,Average,1964,1964,Gable,CompShg,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1921,1921,GasA,Typical,Y,SBrkr,1921,0,1921,0,0,2,0,4,2,8,Typ,0,Detchd,Unf,2,576,Typical,Paved,0,180,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,150,-93.65565,42.034576
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,21370,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,FuseA,1640,0,1640,0,0,1,0,3,1,7,Min1,1,Attchd,RFn,2,394,Typical,Paved,0,0,225,0,0,0,No_Pool,No_Fence,Shed,600,6,2006,WD ,Normal,131,-93.65815,42.033296
One_Story_1945_and_Older,Residential_Low_Density,55,8250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Good,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,N,SBrkr,1032,0,1032,0,0,1,0,2,1,6,Typ,1,Detchd,Unf,1,260,Typical,Paved,0,0,121,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,125,-93.66003959999999,42.0277962
One_Story_1945_and_Older,Residential_Low_Density,50,5220,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_Story,Fair,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,830,830,GasA,Good,Y,SBrkr,879,0,879,0,0,1,0,2,1,4,Typ,0,Detchd,Unf,1,180,Typical,Partial_Pavement,0,108,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,WD ,Normal,80,-93.655885,42.028002
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50,5500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_Story,Average,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Good,Mn,GLQ,3,LwQ,373,190,1073,GasA,Excellent,Y,SBrkr,1073,0,1073,1,0,2,0,2,1,4,Typ,0,Detchd,Unf,1,246,Typical,Paved,0,120,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,157,-93.655786,42.027997
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11327,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Above_Average,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,305,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,285,1064,GasA,Typical,Y,SBrkr,1064,0,1064,0,1,1,0,3,1,6,Typ,1,Attchd,Unf,2,528,Typical,Paved,314,48,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,153.6,-93.674456,42.03224
Split_or_Multilevel,Residential_Low_Density,80,10366,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,SLvl,Good,1964,1964,Gable,CompShg,HdBoard,Plywood,None,0,Good,CBlock,Typical,Av,GLQ,3,Unf,0,456,912,GasA,Typical,Y,SBrkr,934,0,934,0,1,1,0,2,1,4,Typ,0,Attchd,Unf,1,336,Typical,Paved,77,0,0,0,0,0,No_Pool,Good_Privacy,Shed,500,7,2006,WD ,Normal,132,-93.675408,42.032383
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11553,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188,Typical,CBlock,Typical,No,BLQ,2,Unf,0,378,1051,GasA,Typical,Y,SBrkr,1159,0,1159,0,0,1,1,3,1,7,Typ,1,Attchd,Unf,1,336,Typical,Paved,466,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,158,-93.676455,42.030611
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9535,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450,Typical,CBlock,Typical,No,BLQ,2,LwQ,982,0,1176,GasA,Typical,Y,SBrkr,1458,0,1458,1,0,1,1,3,1,7,Typ,1,Attchd,Unf,2,512,Typical,Paved,284,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,165,-93.674385,42.030702
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10335,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Above_Average,1968,1993,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,891,1461,GasA,Good,Y,SBrkr,1721,0,1721,0,0,2,1,3,1,7,Min1,1,Attchd,RFn,2,440,Typical,Paved,0,96,180,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,180,-93.673601,42.031362
Split_or_Multilevel,Residential_Low_Density,0,7176,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,OneFam,SLvl,Above_Average,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,Typical,CBlock,Good,Gd,GLQ,3,Unf,0,166,960,GasA,Fair,Y,SBrkr,1040,0,1040,1,0,1,0,3,1,6,Typ,1,Detchd,Unf,2,616,Typical,Paved,131,0,0,0,180,0,No_Pool,Good_Privacy,None,0,7,2006,WD ,Normal,160.5,-93.672645,42.031347
Duplex_All_Styles_and_Ages,Residential_Low_Density,75,8235,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,One_Story,Below_Average,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,99,Typical,CBlock,Typical,No,Rec,6,Unf,0,1466,1949,GasA,Typical,Y,SBrkr,1949,0,1949,0,0,2,0,6,2,10,Typ,0,Attchd,RFn,2,586,Typical,Paved,32,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,157,-93.670514,42.030232
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88,13125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Below_Average,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,67,Typical,CBlock,Typical,No,Rec,6,BLQ,682,284,1134,GasA,Excellent,Y,SBrkr,1803,0,1803,1,0,2,0,3,1,8,Maj1,1,Attchd,RFn,2,484,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Privacy,None,0,1,2006,WD ,Normal,155,-93.665505,42.032470000000004
One_Story_1945_and_Older,Residential_Low_Density,0,17529,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65,Typical,BrkTil,Typical,No,Unf,7,Unf,0,872,872,GasA,Fair,N,FuseF,872,0,872,0,0,1,0,2,1,5,Mod,1,Detchd,Unf,1,322,Fair,Dirt_Gravel,0,0,116,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,105,-93.667081,42.032307
Split_or_Multilevel,Residential_Low_Density,0,10246,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,OneFam,SLvl,Excellent,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Good,Av,GLQ,3,Unf,0,0,648,GasA,Excellent,Y,SBrkr,960,0,960,1,1,0,0,0,1,3,Typ,0,Attchd,Unf,1,364,Typical,Paved,88,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,145,-93.669544,42.033686
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14175,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,OneFam,One_Story,Above_Average,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,200,1188,GasA,Good,Y,SBrkr,1437,0,1437,1,0,1,1,3,1,6,Min2,1,Detchd,Unf,2,576,Typical,Paved,304,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,WD ,Normal,168,-93.66412,42.032478
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,20355,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Above_Average,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123,Typical,CBlock,Typical,Av,Rec,6,ALQ,826,229,1865,GasA,Typical,Y,SBrkr,1830,0,1830,1,0,1,0,2,1,6,Typ,2,Attchd,Unf,2,521,Typical,Paved,0,115,168,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,278,-93.668392,42.031635
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,13050,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Above_Average,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,None,0,Typical,CBlock,Typical,Av,Rec,6,ALQ,850,46,1000,GasA,Excellent,Y,SBrkr,1000,0,1000,1,0,1,0,1,1,4,Typ,2,Attchd,Unf,2,575,Typical,Paved,238,0,148,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,164,-93.667082,42.032157
Split_Foyer,Residential_Low_Density,72,10820,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,SFoyer,Good,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153,Typical,PConc,Typical,Av,GLQ,3,Rec,159,88,782,GasA,Excellent,Y,SBrkr,810,0,810,1,0,1,0,2,1,4,Typ,0,Detchd,Unf,2,576,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2006,WD ,Normal,130,-93.678165,42.029453
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,13350,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,102,864,GasA,Typical,Y,SBrkr,894,0,894,1,0,1,0,3,1,5,Typ,1,Attchd,Unf,2,440,Typical,Paved,241,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2006,WD ,Normal,142.5,-93.676352,42.028836
One_and_Half_Story_PUD_All_Ages,Residential_Low_Density,0,1700,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Clear_Creek,Norm,Norm,Twnhs,One_and_Half_Fin,Average,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,33,430,GasA,Typical,Y,SBrkr,880,680,1700,1,0,2,1,2,1,7,Typ,0,Basment,Fin,1,450,Typical,Paved,188,36,0,0,200,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,148.4,-93.674402,42.023651
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9375,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,Rec,6,Unf,0,168,967,GasA,Excellent,Y,SBrkr,1350,0,1350,0,0,1,1,3,1,6,Typ,1,Attchd,RFn,2,504,Typical,Paved,237,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,146,-93.666035,42.02653
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,7800,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,OneFam,Two_Story,Very_Good,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0,Good,CBlock,Good,No,GLQ,3,Unf,0,293,896,GasA,Excellent,Y,SBrkr,1112,896,2008,1,0,3,0,3,1,8,Typ,0,Attchd,Unf,1,230,Typical,Paved,103,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,225,-93.662765,42.026667
Two_Story_1945_and_Older,Residential_Low_Density,114,19950,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Good,1928,1950,Gable,CompShg,WdShing,Plywood,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,672,672,GasA,Excellent,Y,SBrkr,1337,672,2009,0,0,2,0,4,1,8,Typ,2,More_Than_Two_Types,Unf,3,795,Typical,Partial_Pavement,0,42,0,0,180,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,235,-93.661562,42.02821
Two_and_Half_Story_All_Ages,Residential_Low_Density,60,19800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,Two_and_Half_Unf,Very_Good,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Rec,6,Unf,0,1411,1836,GasA,Good,Y,SBrkr,1836,1836,3672,0,0,3,1,5,1,7,Typ,2,Detchd,Unf,2,836,Typical,Paved,684,80,32,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,415,-93.660664,42.028191
Split_or_Multilevel,Residential_Low_Density,78,11679,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SLvl,Average,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96,Typical,CBlock,Typical,Gd,ALQ,1,Rec,1164,0,1776,GasA,Excellent,Y,SBrkr,1560,0,1560,0,1,2,0,3,1,6,Min2,1,Attchd,Fin,2,528,Typical,Paved,453,253,144,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2006,WD ,Normal,182,-93.660227,42.026458
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,12048,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Good,Y,SBrkr,1488,0,1488,0,0,1,0,3,1,7,Typ,1,Attchd,RFn,2,569,Typical,Paved,0,189,36,0,348,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,135,-93.666255,42.025846
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,75,9525,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Fair,No,Rec,6,Unf,0,550,994,GasA,Good,Y,SBrkr,1216,639,1855,0,0,2,0,4,1,7,Typ,0,Attchd,Unf,1,325,Typical,Paved,182,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,136.9,-93.666095,42.025102
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,57,6420,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Good,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Good,Mn,LwQ,4,ALQ,551,219,980,GasA,Fair,Y,FuseA,1148,0,1148,0,1,1,0,2,1,6,Typ,0,Detchd,Unf,1,308,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,123.5,-93.660187,42.026308
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,8335,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Good,Y,SBrkr,1124,0,1124,0,0,1,0,3,1,5,Min2,1,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,36,190,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,93,-93.6627359,42.0247523
